
test-simple-diode - Newton Raphson
   81;    -.00000000000000;  .000000000000000;  .000000000000000;  .000000000000000;  -.00000000000000;  -.00000000000000;              0.0;  -.00000000000000;  .00000000000018 
   78;    -.0000000000816;  .04225304362269;  -.0575803777864;  .00000000004079;  .00000000004079;  .00000004079005;  .00000000008158;              0.0;  .00000000014734 
   76;    -.0000000006303;  0.0905252837134;  -.1081440455722;  .00000000031516;  .00000000031516;  .00000031515909;  .00000000063032;              0.0;  .00000000004651 
   74;    -.0000000041406;  .13878099497039;  -.1567392212562;  0.0000000020704;  .00000000207023;  .00000207023455;  .00000000414063;              0.0;  .00000000012211 
   72;    -.0000000252671;  .18570655256693;  -.2037117812019;  .00000001263661;  .00000001263047;  .00001263047023;  .00000002526708;              0.0;  .00000000378951 
   71;    -.0000001426417;  .23072056609077;  -.2487049834164;  .00000007141854;  .00000007122314;  .00007122314302;  .00000014264169;              0.0;  .00000000000006 
   69;    -.0000007324591;  .27340110757281;  -.2912413813836;  .00000036879085;  .00000036366826;  .00036366825686;  .00000073245911;              0.0;  .00000000031572 
   68;    -.0000033438133;  .31349661441332;  -.3307210555505;  .00000172397139;  .00000161984196;  .00161984196025;  .00000334381335;              0.0;  .00000000000071 
   66;    -.0000131440785;  .35104474111785;  -.3663113446594;  .00000730671433;  .00000583736415;  .00583736414844;  .00001314407847;              0.0;  .00000003864961 
   65;    -.0000434174134;  .38594847212047;  -.3973784517267;  .00002797317099;  .00001544424237;  .01544424237472;  .00004341741337;              0.0;  0.0000000061796 
   64;    -.0001224696244;  .41713044481882;  -.4243405119836;  .00009280984654;  .00002965977785;  .02965977784919;  .00012246962439;              0.0;  .00000000200969 
   63;    -.0003009337906;  0.4434921775169;  -.4477152194672;  0.0002558178283;  .00004511596233;  .04511596233008;  .00030093379063;              0.0;  .00000000259179 
   62;    -.0006388035586;  .46475348814446;  -.4672855939059;  .00057952471133;  .00005927884728;  0.0592788472783;  .00063880355861;              0.0;  .00000002028284 
   62;    -.0011514639733;   0.480953599413;  -.4826045976085;  .00108061921405;  .00007084475925;  0.0708447592507;  0.0011514639733;              0.0;  .00000000000522 
   61;    -.0017394274374;  .49211956557202;  -.4933301657779;  .00166029360038;  .00007913383704;  .07913383704318;  .00173942743743;              0.0;  .00000000935746 
   61;    -.0021846704097;  .49823919637883;  -.4992557992152;  .00210089798762;  .00008377242213;  .08377242212533;  .00218467040975;              0.0;  .00000000051296 
   61;    -.0022724364318;  .49929371156705;  -.5002798768042;  .00218785834853;  .00008457808331;  .08457808330982;  .00227243643184;              0.0;  .00000000029719 
   61;    -.0019563447294;  .49527909429836;  -.4963857325716;  .00187482399979;  .00008152072958;  .08152072957695;  .00195634472937;              0.0;  .00000000220282 
   62;    -.0013974272356;  .48620946366045;  -.4876381639793;  .00132271024243;  .00007471699316;  .07471699315547;  .00139742723559;              0.0;  .00000000000014 
   62;    -0.000833307983;  .47210353123696;  -.4741965581223;  .00076885490215;  .00006445308082;  .06445308082029;  .00083330798297;              0.0;  .00000000074164 
   63;    -.0004193674005;  0.4529539023938;  -.4563435042796;  0.0003681086292;  .00005125877131;  .05125877131491;  .00041936740051;              0.0;  .00000000002055 
   64;    -.0001810077899;  .42871131202622;  -.4344981143768;  .00014488940659;  .00003611838333;  .03611838333242;  .00018100778992;              0.0;   0.000000000005 
   65;     -0.00006800305;  .39945191507565;  -.4090444409348;  .00004702169997;  .00002098135002;  .02098135001633;  .00006800304998;              0.0;  .00000000001079 
   66;    -.0000220674402;  .36592248118372;  -.3797827657416;  .00001294895451;  .00000911848569;  .00911848568726;  0.0000220674402;              0.0;  0.0000000000856 
   67;    -.0000060295384;  0.3294135958402;  -.3460495441706;  0.0000031798207;  .00000284971766;  .00284971766217;  .00000602953836;              0.0;  .00000000129624 
   68;    -.0000013995089;  .29039670842187;  -.3080754099558;  .00000070904546;  .00000069046341;  .00069046341095;  .00000139950887;              0.0;  .00000004946613 
   70;    -.0000002852808;  .24877577581892;  -.2667256637525;  .00000014303063;  .00000014225016;  .00014225016406;  .00000028528079;              0.0;  .00000000004458 
   72;    -0.000000052442;  .20468803827031;  -.2226918083026;  .00000002623424;  0.0000000262078;  .00002620779849;  .00000005244204;              0.0;  .00000000000002 
   73;    -.0000000088618;  .15849894227339;  -.1764892643516;  .00000000443128;  .00000000443052;  .00000443052425;  .00000000886181;              0.0;  .00000000767208 
   75;    -.0000000013933;  .11070618871043;  -.1285430407207;  .00000000069664;  .00000000069662;  .00000069661682;  .00000000139325;              0.0;  .00000000090625 
   77;    -.0000000001984;  0.0621583412041;  -.0789616604696;  .00000000009921;  .00000000009921;  .00000009921153;  .00000000019842;              0.0;  .00000000101489 
   79;    -.0000000000169;  .01589420564076;  -.0256865533481;  .00000000000843;  .00000000000843;  .00000000842854;  .00000000001686;              0.0;  .00000000922385 
   82;                0.0;  -.0583741925657;  -.00000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000001119 
   82;                0.0;  -.1577456444502;  .000000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000391134 
   83;                0.0;  -.2555412054062;  .000000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000000031 
   85;                0.0;  -.3507832288742;  -.00000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000119732 
   89;                0.0;  -.4425203502178;  .000000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  0.0000000000005 
   92;                0.0;  -.5298361778259;  -.00000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000014178 
   95;                0.0;  -.6118578314781;  -.00000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000109011 
   98;                0.0;  -.6877662539482;  -.00000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000038767 
  101;                0.0;  -.7568024992943;  .000000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000000225 
  103;                0.0;  -.8182770609856;  -.00000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000050169 
  105;                0.0;  -0.871575653553;  -.00000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000095134 
  107;                0.0;  -.9161660075188;  -.00000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000001799 
  108;                0.0;  -0.951602101326;  .000000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000247289 
  109;                0.0;  -.9775301218033;  .000000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000239249 
  110;                0.0;  -.9936909675598;  -.00000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000001357 
  110;                0.0;  -.9999232292175;  -.00000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000041979 
  110;                0.0;  -.9961646199226;  .000000000000000;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000000005676 
  109;                0.0;  -.9824525713921;  .000000000000004;              0.0;              0.0;              0.0;              0.0;              0.0;  .00000001994067 
test-simple-diode - Newton Raphson
   81;    .000000000000000;  .000000000000000;  .000000000000000;  .000000000000000;  -.00000000000000;  -.00000000000000;              0.0;  -.00000000000000;  .00000000000018 
   78;    .00000000008158;  .04225304362269;  -.0575803777864;  .00000000004079;  .00000000004079;  .00000004079005;  .00000000008158;              0.0;  .00000000014734 
   76;    .00000000063032;  0.0905252837134;  -.1081440455722;  .00000000031516;  .00000000031516;  .00000031515909;  .00000000063032;              0.0;  .00000000004651 
   74;    .00000000414063;  .13878099497039;  -.1567392212562;  0.0000000020704;  .00000000207023;  .00000207023455;  .00000000414063;              0.0;  .00000000012211 
   72;    .00000002526708;  .18570655256693;  -.2037117812019;  .00000001263661;  .00000001263047;  .00001263047023;  .00000002526708;              0.0;  .00000000378951 
